assessment_id,nome_cientifico,ano_publicacao,data_avaliacao,categoria_risco_codigo,e_avaliacao_atual,possivelmente_extinta,criterio,escopo
26650003,Crax globulosa,2000,2000-05-01,VU,False,False,A1bcd+2bcd;C1+2a(i),Global
26650484,Crax globulosa,1996,1996-05-01,VU,False,False,,Global
26651229,Crax globulosa,1994,1994-05-01,VU,False,False,,Global
26652126,Crax globulosa,1988,1988-05-01,T,False,False,,Global
215965299,Scytalopus gonzagai,2022,2022-04-06,EN,True,False,"B1ab(ii,iii)",Global
119209742,Scytalopus gonzagai,2017,2016-10-01,EN,False,False,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)",Global
113020243,Scytalopus gonzagai,2017,2016-10-01,EN,False,False,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)",Global
104365033,Scytalopus gonzagai,2016,2016-10-01,EN,False,False,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)",Global
163320186,Burhinus bistriatus,2020,2019-12-02,LC,True,False,,Global
93414735,Burhinus bistriatus,2016,2016-10-01,LC,False,False,,Global
38486431,Burhinus bistriatus,2012,2012-05-01,LC,False,False,,Global
24634204,Burhinus bistriatus,2009,2009-05-01,LC,False,False,,Global
24635550,Burhinus bistriatus,2008,2008-05-01,LC,False,False,,Global
24635939,Burhinus bistriatus,2004,2004-05-01,LC,False,False,,Global
24637332,Burhinus bistriatus,2000,2000-05-01,LR/lc,False,False,,Global
24637937,Burhinus bistriatus,1994,1994-05-01,LR/lc,False,False,,Global
24639277,Burhinus bistriatus,1988,1988-05-01,LR/lc,False,False,,Global
172215995,Xenohyla truncata,2023,2021-04-09,VU,True,False,B1ab(iii),Global
11418199,Xenohyla truncata,2004,2004-04-30,NT,False,False,,Global
123738560,Apostolepis arenaria,2021,2012-12-31,EN,True,False,B1ab(iii),Global
159100855,Lopholatilus villarii,2025,2024-09-17,VU,True,False,A2bd,Global
166329388,Pterodroma madeira,2021,2020-12-18,EN,True,False,D,Europe
132622973,Pterodroma madeira,2018,2018-08-17,EN,True,False,D,Global
90559016,Pterodroma madeira,2016,2016-10-01,EN,False,False,D,Global
60171651,Pterodroma madeira,2015,2015-03-31,EN,False,False,D,Europe
38079109,Pterodroma madeira,2012,2012-05-01,EN,False,False,D,Global
34239289,Pterodroma madeira,2010,2010-05-01,EN,False,False,D,Global
34240208,Pterodroma madeira,2008,2008-05-01,EN,False,False,D,Global
34241669,Pterodroma madeira,2005,2005-05-01,EN,False,False,D,Global
34242601,Pterodroma madeira,2004,2004-05-01,CR,False,False,D,Global
34244046,Pterodroma madeira,2000,2000-05-01,CR,False,False,D,Global
34245471,Pterodroma madeira,1996,1996-05-01,CR,False,False,,Global
34245798,Pterodroma madeira,1994,1994-05-01,CR,False,False,,Global
34247109,Pterodroma madeira,1988,1988-05-01,T,False,False,,Global
17936433,Callithrix aurita,2019,2015-01-26,EN,False,False,A2cde,Global
166617776,Callithrix aurita,2020,2015-01-26,EN,False,False,A2cde,Global
191700629,Callithrix aurita,2021,2015-01-26,EN,True,False,A2cde,Global
9949843,Callithrix aurita,2008,2008-06-30,VU,False,False,C2a(i),Global
9949770,Callithrix aurita,2000,2000-06-30,EN,False,False,"B1+2abcde, C2a",Global
9950031,Callithrix aurita,1996,1996-08-01,EN,False,False,"B1+2abcde, C2a",Global
9950069,Callithrix aurita,1994,1994-01-01,E,False,False,,Global
9950052,Callithrix aurita,1990,1990-01-01,E,False,False,,Global
9950103,Callithrix aurita,1988,1988-01-01,E,False,False,,Global
9950086,Callithrix aurita,1986,1986-01-01,E,False,False,,Global
9949822,Callithrix aurita,1982,1982-01-01,E,False,False,,Global
17785979,Sparisoma axillare,2012,2009-09-15,DD,True,False,,Global
8824917,Sparisoma axillare,2010,2009-09-14,DD,False,False,,Global
139547632,Lebiasina marilynae,2023,2018-11-17,VU,True,False,D2,Global
260758243,Limnodromus griseus,2024,2024-07-17,VU,True,False,A2bd+3bd+4bd,Global
93396788,Limnodromus griseus,2016,2016-10-01,LC,False,False,,Global
38778923,Limnodromus griseus,2012,2012-05-01,LC,False,False,,Global
30065656,Limnodromus griseus,2009,2009-05-01,LC,False,False,,Global
30066672,Limnodromus griseus,2008,2008-05-01,LC,False,False,,Global
30068834,Limnodromus griseus,2004,2004-05-01,LC,False,False,,Global
30070396,Limnodromus griseus,2000,2000-05-01,LR/lc,False,False,,Global
30071272,Limnodromus griseus,1994,1994-05-01,LR/lc,False,False,,Global
30073405,Limnodromus griseus,1988,1988-05-01,LR/lc,False,False,,Global
282645802,Pyrrhura cruentata,2025,2025-06-19,VU,True,False,C2a(i),Global
93087500,Pyrrhura cruentata,2016,2016-10-01,VU,False,False,"A2cd+3cd+4cd;B1ab(i,ii,iii,v);C2a(i)",Global
37890116,Pyrrhura cruentata,2012,2012-05-01,VU,False,False,"A2cd+3cd+4cd;B1ab(i,ii,iii,v);C2a(i)",Global
34552241,Pyrrhura cruentata,2008,2008-05-01,VU,False,False,"A2cd+3cd+4cd;B1ab(i,ii,iii,v);C2a(i)",Global
34552834,Pyrrhura cruentata,2004,2004-05-01,VU,False,False,"A2cd+3cd;B1ab(i,ii,iii,v);C2a(i)",Global
34553968,Pyrrhura cruentata,2000,2000-05-01,VU,False,False,"A1cd+2cd;B1ab(i,ii,iii,v);C1+2a(i)",Global
34554827,Pyrrhura cruentata,1996,1996-05-01,VU,False,False,,Global
34556084,Pyrrhura cruentata,1994,1994-05-01,VU,False,False,,Global
34556502,Pyrrhura cruentata,1988,1988-05-01,T,False,False,,Global
1824169,Austrolebias univentripinnis,2024,2020-12-11,EN,True,False,B1ab(iii),Global
139557282,Listrura depinnai,2022,2018-11-07,LC,True,False,,Global
1819709,Rachoviscus graciliceps,2023,2022-05-18,EN,True,False,"B2ab(ii,iii,iv)",Global
150088229,Sphaenorhynchus cammaeus,2023,2021-04-09,CR,True,False,B1ab(iii),Global
264094265,Conopophaga lineata lineata,2024,2024-06-12,LC,True,False,,Global
93920970,Conopophaga lineata lineata,2016,2016-10-01,LC,False,False,,Global
26331461,Conopophaga lineata lineata,2008,2008-05-01,NR,False,False,,Global
26331672,Conopophaga lineata lineata,2006,2006-05-01,NR,False,False,,Global
26331918,Conopophaga lineata lineata,2004,2004-05-01,NR,False,False,,Global
26332319,Conopophaga lineata lineata,2000,2000-05-01,NR,False,False,,Global
26332399,Conopophaga lineata lineata,1994,1994-05-01,NR,False,False,,Global
26332800,Conopophaga lineata lineata,1988,1988-05-01,NR,False,False,,Global
123791436,Panthera onca,2017,2016-08-05,NT,True,False,A2cd,Global
50658693,Panthera onca,2017,2016-08-05,NT,False,False,A2cd,Global
5327466,Panthera onca,2008,2008-06-30,NT,False,False,,Global
5327840,Panthera onca,2002,2002-01-01,NT,False,False,,Global
5327425,Panthera onca,1996,1996-08-01,LR/nt,False,False,,Global
5328020,Panthera onca,1990,1990-01-01,V,False,False,,Global
5328054,Panthera onca,1988,1988-01-01,V,False,False,,Global
5328037,Panthera onca,1986,1986-01-01,V,False,False,,Global
5327445,Panthera onca,1982,1982-01-01,V,False,False,,Global
118846766,Conothraupis mesoleuca,2017,2017-10-01,EN,True,False,A3c,Global
94751571,Conothraupis mesoleuca,2016,2016-10-01,CR,False,False,C2a(ii),Global
49525588,Conothraupis mesoleuca,2013,2013-11-01,CR,False,False,C2a(ii),Global
38120089,Conothraupis mesoleuca,2012,2012-05-01,CR,False,False,C2a(ii),Global
26346841,Conothraupis mesoleuca,2010,2010-05-01,CR,False,False,C2a(ii),Global
26347236,Conothraupis mesoleuca,2009,2009-05-01,CR,False,False,C2a(ii),Global
26348089,Conothraupis mesoleuca,2008,2008-05-01,CR,False,False,C2a(ii),Global
26348764,Conothraupis mesoleuca,2006,2006-05-01,CR,False,False,B1ab(iii);C2a(ii);D,Global
26349420,Conothraupis mesoleuca,2004,2004-05-01,CR,False,False,D,Global
26350063,Conothraupis mesoleuca,2000,2000-05-01,CR,False,False,D,Global
26350599,Conothraupis mesoleuca,1996,1996-05-01,VU,False,False,,Global
26351064,Conothraupis mesoleuca,1994,1994-05-01,VU,False,False,,Global
26339055,Conothraupis mesoleuca,1988,1988-05-01,T,False,False,,Global
131318445,Geositta poeciloptera,2018,2018-08-06,VU,True,False,A2c+3c+4c,Global
110864850,Geositta poeciloptera,2017,2016-10-01,VU,False,False,A2c+3c+4c,Global
93855682,Geositta poeciloptera,2016,2016-10-01,VU,False,False,A2c+3c+4c,Global
38084668,Geositta poeciloptera,2012,2012-05-01,VU,False,False,A2c+3c+4c,Global
28519508,Geositta poeciloptera,2009,2009-05-01,VU,False,False,A2c+3c+4c,Global
28521903,Geositta poeciloptera,2008,2008-05-01,NT,False,False,A2c+3c+4c,Global
28522641,Geositta poeciloptera,2004,2004-05-01,NT,False,False,A2c+3c,Global
28523328,Geositta poeciloptera,2000,2000-05-01,LR/nt,False,False,,Global
28523987,Geositta poeciloptera,1994,1994-05-01,LR/lc,False,False,,Global
28524630,Geositta poeciloptera,1988,1988-05-01,LR/lc,False,False,,Global
154324742,Amphisbaena arenaria,2021,2014-08-22,DD,True,False,,Global
86256094,Bokermannohyla napolii,2022,2021-04-01,EN,True,False,B1ab(iii),Global
134689359,Archolaemus santosi,2022,2018-11-07,VU,True,False,B1ab(iii),Global
152015479,Atlantoraja castelnaui,2020,2019-07-01,CR,True,False,A2bd,Global
10921544,Atlantoraja castelnaui,2004,2004-04-30,EN,False,False,A2bd+3bd+4bd,Global
163770613,Fregata minor,2020,2019-12-06,LC,True,False,,Global
132598124,Fregata minor,2018,2018-08-10,LC,False,False,,Global
110667065,Fregata minor,2017,2016-10-01,LC,False,False,,Global
93634864,Fregata minor,2016,2016-10-01,LC,False,False,,Global
40276161,Fregata minor,2012,2012-05-01,LC,False,False,,Global
28183728,Fregata minor,2009,2009-05-01,LC,False,False,,Global
28185549,Fregata minor,2008,2008-05-01,LC,False,False,,Global
28186839,Fregata minor,2004,2004-05-01,LC,False,False,,Global
28188703,Fregata minor,2000,2000-05-01,LR/lc,False,False,,Global
28190540,Fregata minor,1994,1994-05-01,LR/lc,False,False,,Global
28192366,Fregata minor,1988,1988-05-01,LR/lc,False,False,,Global
172156947,Sporophila nigrorufa,2021,2020-04-01,VU,True,False,C2a(ii),Global
94819412,Sporophila nigrorufa,2016,2016-10-01,VU,False,False,A2c+3c+4c;C2a(i),Global
38272133,Sporophila nigrorufa,2012,2012-05-01,VU,False,False,A2c+3c+4c;C2a(i),Global
35401008,Sporophila nigrorufa,2008,2008-05-01,VU,False,False,A2c+3c+4c;C2a(i),Global
35401832,Sporophila nigrorufa,2006,2006-05-01,VU,False,False,A2c+3c;C2a(i),Global
35402824,Sporophila nigrorufa,2004,2004-05-01,VU,False,False,A2c+3c;C2a(i),Global
35404109,Sporophila nigrorufa,2000,2000-05-01,VU,False,False,A1c+2c;C1+2a(i);D1,Global
35404877,Sporophila nigrorufa,1996,1996-05-01,EN,False,False,,Global
35405404,Sporophila nigrorufa,1994,1994-05-01,EN,False,False,,Global
35405931,Sporophila nigrorufa,1988,1988-05-01,LR/lc,False,False,,Global
1818464,Kryptolebias brasiliensis,2023,2018-11-07,EN,True,False,"B1ab(ii,iii,iv)",Global
154323465,Glaucomastix littoralis,2021,2013-10-11,EN,False,False,"A2c; B2ab(ii,iii)",Global
284984710,Glaucomastix littoralis,2025,2013-10-11,EN,True,False,"A2c; B2ab(ii,iii)",Global
210234914,Pyrrhura lepida,2022,2021-11-03,VU,True,False,A3c+4c,Global
93088273,Pyrrhura lepida,2016,2016-10-01,VU,False,False,A3c,Global
37907774,Pyrrhura lepida,2012,2012-05-01,VU,False,False,A3c,Global
34563967,Pyrrhura lepida,2008,2008-05-01,NT,False,False,A2c+3c+4c;C2a(i),Global
34564366,Pyrrhura lepida,2004,2004-05-01,NT,False,False,A2c+3c;C2a(i),Global
34565131,Pyrrhura lepida,2000,2000-05-01,LR/nt,False,False,,Global
34565712,Pyrrhura lepida,1994,1994-05-01,LR/lc,False,False,,Global
34566198,Pyrrhura lepida,1988,1988-05-01,T,False,False,,Global
86254629,Crossodactylus franciscanus,2023,2021-04-01,CR,True,True,D,Global
244101181,Priodontes maximus,2025,2024-08-19,VU,True,False,A2cd,Global
47442343,Priodontes maximus,2014,2013-10-03,VU,False,False,A2cd,Global
7670671,Priodontes maximus,2010,2009-12-11,VU,False,False,A2cd,Global
7670265,Priodontes maximus,2008,2008-06-30,VU,False,False,A2cd,Global
7670444,Priodontes maximus,2006,2006-01-31,VU,False,False,A2cd,Global
7670226,Priodontes maximus,1996,1996-08-01,EN,False,False,A1cd,Global
7670654,Priodontes maximus,1994,1994-01-01,V,False,False,,Global
7670597,Priodontes maximus,1990,1990-01-01,V,False,False,,Global
7670578,Priodontes maximus,1988,1988-01-01,V,False,False,,Global
7670635,Priodontes maximus,1986,1986-01-01,V,False,False,,Global
7670616,Priodontes maximus,1982,1982-01-01,V,False,False,,Global
7670247,Priodontes maximus,1965,1965-01-01,N/A,False,False,,Global
45174127,Tapirus terrestris,2019,2018-07-31,VU,True,False,A2cde+3cde,Global
9285933,Tapirus terrestris,2008,2008-06-30,VU,False,False,A2cde+3cde,Global
9286225,Tapirus terrestris,2002,2002-01-01,VU,False,False,A2cd+3cd+4cd,Global
9285913,Tapirus terrestris,1996,1996-08-01,LR/nt,False,False,,Global
159145756,Pogonias courbina,2020,2019-12-06,VU,True,False,A2bd+4bd,Global
141105619,Sternarchorhynchus kokraimoro,2022,2018-11-07,VU,True,False,D2,Global
61317738,Apostolepis quirogai,2020,2014-11-11,EN,True,False,B1ab(iii),Global
9501679,Apostolepis quirogai,1996,1996-12-31,NE,False,False,,Global
1774091,Starksia multilepis,2014,2011-03-25,LC,True,False,,Global
22196245,Ctenomys lami,2018,2017-01-16,VU,True,False,"B1ab(i,ii,iii)",Global
4311716,Ctenomys lami,2008,2008-06-30,VU,False,False,"B1ab(i,ii,iii)",Global
130280143,Sclerurus caudacutus umbretta,2018,2018-08-07,LC,True,False,,Global
93897441,Sclerurus caudacutus umbretta,2016,2016-10-01,LC,False,False,,Global
39235465,Sclerurus caudacutus umbretta,2012,2012-05-01,LC,False,False,,Global
35006820,Sclerurus caudacutus umbretta,2009,2009-05-01,LC,False,False,,Global
35007336,Sclerurus caudacutus umbretta,2008,2008-05-01,LC,False,False,,Global
35007852,Sclerurus caudacutus umbretta,2004,2004-05-01,LC,False,False,,Global
35008206,Sclerurus caudacutus umbretta,2000,2000-05-01,LR/lc,False,False,,Global
35008843,Sclerurus caudacutus umbretta,1994,1994-05-01,LR/lc,False,False,,Global
35009314,Sclerurus caudacutus umbretta,1988,1988-05-01,LR/lc,False,False,,Global
141105113,Sternarchorhynchus higuchii,2022,2018-11-07,CR,True,False,"B2ab(ii,iii,v)",Global
166452103,Pterodroma deserta,2021,2020-12-18,VU,True,False,D1+2,Europe
132665941,Pterodroma deserta,2018,2018-08-20,VU,True,False,D1+2,Global
119180790,Pterodroma deserta,2017,2016-10-01,VU,False,False,D1+2,Global
90351223,Pterodroma deserta,2016,2016-10-01,VU,False,False,D1+2,Global
66729984,Pterodroma deserta,2015,2015-03-31,VU,False,False,D1+2,Europe
40845826,Pterodroma deserta,2014,2014-07-24,VU,False,False,D1+2,Global
34283015,Pterodroma deserta,2010,2010-05-01,NR,False,False,,Global
34283316,Pterodroma deserta,2008,2008-05-01,NR,False,False,,Global
34284292,Pterodroma deserta,2004,2004-05-01,NR,False,False,,Global
34284459,Pterodroma deserta,2000,2000-05-01,NR,False,False,,Global
34284665,Pterodroma deserta,1994,1994-05-01,NR,False,False,,Global
34285614,Pterodroma deserta,1988,1988-05-01,NR,False,False,,Global
1819244,Steindachneridion scriptum,2023,2023-06-05,EN,True,False,"B2ab(iii,v)",Global
1825519,Campellolebias intermedius,2022,2018-11-07,CR,True,False,"B2ab(i,ii,iii,iv,v)",Global
22194130,Ctenomys minutus,2019,2016-06-20,DD,True,False,,Global
11741293,Ctenomys minutus,2008,2008-06-30,DD,False,False,,Global
11741419,Ctenomys minutus,1996,1996-08-01,LR/lc,False,False,,Global
130676616,Formicivora paludicola,2018,2018-08-07,CR,True,False,B2ab(iii),Global
119208798,Formicivora paludicola,2017,2016-10-01,CR,False,False,B2ab(iii),Global
113017877,Formicivora paludicola,2017,2016-10-01,CR,False,False,B2ab(iii),Global
104362376,Formicivora paludicola,2016,2016-10-01,CR,False,False,B2ab(iii),Global
118775733,Hemitriccus kaempferi,2017,2017-10-01,VU,True,False,"B1ab(ii,iii,v); C2a(i)",Global
93710288,Hemitriccus kaempferi,2016,2016-10-01,EN,False,False,A3c+4c,Global
38063058,Hemitriccus kaempferi,2012,2012-05-01,EN,False,False,A3c+4c,Global
29056745,Hemitriccus kaempferi,2009,2009-05-01,EN,False,False,A3c+4c,Global
29057542,Hemitriccus kaempferi,2008,2008-05-01,CR,False,False,"B1ab(ii,iii)",Global
29058437,Hemitriccus kaempferi,2004,2004-05-01,CR,False,False,"B1ab(i,ii,iii,v)",Global
29059342,Hemitriccus kaempferi,2000,2000-05-01,EN,False,False,"B1ab(i,ii,iii,v)",Global
29059775,Hemitriccus kaempferi,1996,1996-05-01,EN,False,False,,Global
29060620,Hemitriccus kaempferi,1994,1994-05-01,EN,False,False,,Global
29061277,Hemitriccus kaempferi,1988,1988-05-01,T,False,False,,Global
121235659,Bokermannohyla vulcaniae,2023,2021-04-09,EN,True,False,B1ab(iii),Global
4219087,Bokermannohyla vulcaniae,2008,2008-01-01,VU,False,False,B2ab(iii),Global
1825804,Hyphessobrycon taurocephalus,2022,2018-11-07,CR,True,True,D,Global
1890343,Stegastes trindadensis,2025,2024-07-02,EN,True,False,B2ab(iii),Global
172208520,Phrynomedusa vanzolinii,2023,2021-04-09,CR,True,True,D,Global
11375261,Phrynomedusa vanzolinii,2004,2004-04-30,DD,False,False,,Global
1823869,Odontesthes bicudo,2022,2018-11-07,EN,True,False,B1ab(iii)+2ab(iii),Global
68632946,Mobula birostris,2020,2019-11-12,EN,False,False,A2bcd+3d,Global
214397182,Mobula birostris,2022,2019-11-12,EN,True,False,A2bcd+3d,Global
126669349,Mobula birostris,2018,2010-11-01,VU,False,False,A2abd+3bd+4abd,Global
9108067,Mobula birostris,2011,2010-11-01,VU,False,False,A2abd+3bd+4abd,Global
1825684,Steindachneridion parahybae,2021,2018-11-07,EN,True,False,"B2ab(ii,iii)",Global
43526147,Dermochelys coriacea,2013,2013-06-21,VU,True,False,A2bd,Global
12784317,Dermochelys coriacea,2000,2000-06-30,CR,False,False,A1abd,Global
12784296,Dermochelys coriacea,1996,1996-08-01,EN,False,False,A1abd,Global
12784279,Dermochelys coriacea,1994,1994-01-01,E,False,False,,Global
12784262,Dermochelys coriacea,1990,1990-01-01,E,False,False,,Global
12784764,Dermochelys coriacea,1988,1988-01-01,E,False,False,,Global
12784747,Dermochelys coriacea,1986,1986-01-01,E,False,False,,Global
12784730,Dermochelys coriacea,1982,1982-01-01,E,False,False,,Global
2951089,Pseudobatos horkelii,2020,2019-07-01,CR,True,False,A2bd,Global
103933918,Pseudobatos horkelii,2016,2007-03-03,CR,False,False,A2bd,Global
10396152,Pseudobatos horkelii,2007,2007-03-01,CR,False,False,A2bd,Global
10396321,Pseudobatos horkelii,2000,2000-01-01,CR,False,False,,Global
277110917,Myrmotherula minor,2025,2025-05-20,NT,True,False,C2a(i),Global
93833504,Myrmotherula minor,2016,2016-10-01,VU,False,False,"A2c+3c+4c;B1ab(i,ii,iii,iv,v);C2a(i)",Global
38079904,Myrmotherula minor,2012,2012-05-01,VU,False,False,"A2c+3c+4c;B1ab(i,ii,iii,iv,v);C2a(i)",Global
31394012,Myrmotherula minor,2008,2008-05-01,VU,False,False,"A2c+3c+4c;B1ab(i,ii,iii,iv,v);C2a(i)",Global
31394791,Myrmotherula minor,2004,2004-05-01,VU,False,False,"A2c+3c+4c;B1ab(i,ii,iii,iv,v);C2a(i)",Global
31395620,Myrmotherula minor,2000,2000-05-01,VU,False,False,"A2c;B1ab(i,ii,iii,iv,v);C1+2a(i)",Global
31396341,Myrmotherula minor,1996,1996-05-01,VU,False,False,,Global
31396934,Myrmotherula minor,1994,1994-05-01,VU,False,False,,Global
31397560,Myrmotherula minor,1988,1988-05-01,T,False,False,,Global
236442318,Syndactyla ucayalae,2024,2023-06-27,LC,True,False,,Global
93893083,Syndactyla ucayalae,2016,2016-10-01,NT,False,False,C2a(i),Global
50413773,Syndactyla ucayalae,2013,2013-11-01,NT,False,False,C2a(i),Global
38182840,Syndactyla ucayalae,2012,2012-05-01,NT,False,False,C2a(i),Global
35240008,Syndactyla ucayalae,2008,2008-05-01,NT,False,False,C2a(i),Global
35240864,Syndactyla ucayalae,2004,2004-05-01,NT,False,False,C2a(i),Global
35241863,Syndactyla ucayalae,2000,2000-05-01,LR/nt,False,False,,Global
35242261,Syndactyla ucayalae,1994,1994-05-01,LR/nt,False,False,,Global
35243228,Syndactyla ucayalae,1988,1988-05-01,NT,False,False,,Global
86254959,Ololygon muriciensis,2023,2021-04-09,CR,True,False,B1ab(iii),Global
48086166,Ololygon muriciensis,2015,2015-03-16,CR,False,False,B1ab(iii),Global
173832084,Hypsolebias faouri,2021,2020-12-31,CR,True,False,B1ab(v)+2ab(v),Global
17926390,Alouatta guariba guariba,2020,2020-03-05,VU,False,False,A4ce,Global
190417874,Alouatta guariba guariba,2021,2020-03-05,VU,True,False,A4ce,Global
10284881,Alouatta guariba guariba,2008,2008-06-30,LC,False,False,,Global
10285145,Alouatta guariba guariba,2003,2003-04-30,NT,False,False,,Global
10284831,Alouatta guariba guariba,2000,2000-06-30,VU,False,False,A1c,Global
10284858,Alouatta guariba guariba,1996,1996-08-01,VU,False,False,A1c,Global
10285304,Alouatta guariba guariba,1996,1996-01-01,VU,False,False,,Global
10285283,Alouatta guariba guariba,1994,1994-01-01,V,False,False,,Global
10285220,Alouatta guariba guariba,1990,1990-01-01,V,False,False,,Global
10285199,Alouatta guariba guariba,1988,1988-01-01,I,False,False,,Global
10285262,Alouatta guariba guariba,1986,1986-01-01,I,False,False,,Global
10285241,Alouatta guariba guariba,1982,1982-01-01,I,False,False,,Global
17784612,Sparisoma amplum,2012,2009-09-15,LC,True,False,,Global
8816135,Sparisoma amplum,2010,2009-09-14,LC,False,False,,Global
1817339,Trichomycterus itacarambiensis,2022,2018-11-07,CR,True,False,"B2ab(iii,v)",Global
12814890,Atelocynus microtis,2011,2011-08-04,NT,True,False,,Global
12814660,Atelocynus microtis,2011,2008-07-01,NT,False,False,,Global
12814341,Atelocynus microtis,2008,2008-06-30,NT,False,False,,Global
12814507,Atelocynus microtis,2004,2004-04-30,DD,False,False,,Global
